#arb_time(seconds) flux_density(Jy/beam)
5.367988976000000257e+05 4.263399999999999967e-01
5.367993976000000257e+05 9.998860000000000525e-01
5.367998976000000257e+05 1.662190000000000056e+00
5.368003976000000257e+05 -1.146029999999999965e-02
5.368008976000000257e+05 -3.376730000000000009e-01
5.368013976000000257e+05 -8.156240000000000157e-01
5.368018976000000257e+05 -1.866990000000000038e-01
5.368023976000000257e+05 -1.378010000000000068e-01
5.368028976000000257e+05 -2.684730000000000172e-01
5.368033976000000257e+05 -6.914629999999999388e-02
5.368038976000000257e+05 6.115249999999999853e-01
5.368043976000000257e+05 4.399449999999999750e-01
5.368048976000000257e+05 8.643990000000000284e-01
5.368053976000000257e+05 7.863080000000000069e-01
5.368058976000000257e+05 3.969019999999999770e-01
5.368063976000000257e+05 -1.350459999999999994e-01
5.368068976000000257e+05 3.209060000000000246e-01
5.368073976000000257e+05 5.359120000000000550e-01
5.368078976000000257e+05 -1.030790000000000095e+00
5.368083976000000257e+05 -7.594309999999999672e-01
5.368088976000000257e+05 -8.177950000000000497e-01
5.368093976000000257e+05 6.267570000000000086e-01
5.368098976000000257e+05 -1.162690000000000001e+00
5.368103976000000257e+05 -1.285290000000000044e-01
5.368108976000000257e+05 3.419809999999999794e-01
5.368113976000000257e+05 1.390430000000000055e+00
5.368118976000000257e+05 -3.976930000000000187e-01
5.368123976000000257e+05 5.310169999999999613e-01
5.368128976000000257e+05 -6.664400000000000324e-01
5.368133976000000257e+05 4.505149999999999988e-01
5.368138976000000257e+05 -1.637629999999999919e+00
5.368143976000000257e+05 2.373329999999999884e-01
5.368148976000000257e+05 -6.381120000000000125e-01
5.368153976000000257e+05 2.250820000000000043e-01
5.368158976000000257e+05 -5.602479999999999682e-01
5.368163976000000257e+05 9.807890000000000219e-01
5.368168976000000257e+05 1.535440000000000138e-01
5.368173976000000257e+05 -4.125829999999999775e-02
5.368178976000000257e+05 4.462090000000000223e-01
5.368183976000000257e+05 2.493930000000000036e-01
5.368188976000000257e+05 7.878060000000000063e-01
5.368193976000000257e+05 1.394789999999999919e-01
5.368198976000000257e+05 -5.071839999999999682e-01
5.368203976000000257e+05 5.332050000000000400e-01
5.368208976000000257e+05 -9.808600000000000652e-02
5.368213976000000257e+05 -2.955200000000000049e-01
5.368218976000000257e+05 -3.415860000000000007e-01
5.368223976000000257e+05 -8.346390000000000198e-01
5.368228976000000257e+05 -3.643259999999999832e-01
5.368233976000000257e+05 -1.297999999999999987e-01
5.368238976000000257e+05 -3.476250000000000173e-01
5.368243976000000257e+05 7.558409999999999851e-01
5.368248976000000257e+05 -3.503760000000000208e-01
5.368253976000000257e+05 1.221279999999999921e+00
5.368258976000000257e+05 -5.061390000000000056e-01
5.368263976000000257e+05 -6.444389999999999841e-01
5.368268976000000257e+05 6.988870000000000360e-01
5.368273976000000257e+05 1.402700000000000058e+00
5.368278976000000257e+05 4.079430000000000001e-01
5.368283976000000257e+05 1.281689999999999996e+00
5.368288976000000257e+05 5.350979999999999626e-01
5.368293976000000257e+05 -4.253430000000000266e-01
5.368298976000000257e+05 1.169740000000000002e+00
5.368303976000000257e+05 6.612080000000000179e-01
5.368308976000000257e+05 -5.836569999999999814e-01
5.368313976000000257e+05 1.683750000000000080e+00
5.368318976000000257e+05 -5.651329999999999965e-01
5.368323976000000257e+05 8.467940000000000467e-01
5.368328976000000257e+05 6.614640000000000519e-01
5.368333976000000257e+05 6.123849999999999572e-01
5.368338976000000257e+05 -1.568900000000000017e-01
5.368343976000000257e+05 -7.428040000000000198e-01
5.368348976000000257e+05 6.796820000000000084e-01
5.368353976000000257e+05 5.121919999999999806e-01
5.368358976000000257e+05 -1.558869999999999978e-01
5.368363976000000257e+05 1.198550000000000004e+00
5.368368976000000257e+05 5.269170000000000104e-02
5.368373976000000257e+05 2.665270000000000028e+00
5.368378976000000257e+05 2.882449999999999957e+00
5.368383976000000257e+05 5.205490000000000173e+00
5.368388976000000257e+05 4.502239999999999576e+00
5.368393976000000257e+05 2.136359999999999815e+00
5.368398976000000257e+05 4.091070000000000206e+00
5.368403976000000257e+05 8.320289999999999964e+00
5.368408976000000257e+05 1.967219999999999969e+00
5.368413976000000257e+05 3.420710000000000139e+00
5.368418976000000257e+05 3.549189999999999845e+00
5.368423976000000257e+05 3.670690000000000008e+00
5.368428976000000257e+05 5.949799999999999756e+00
5.368433976000000257e+05 5.601510000000000211e+00
5.368438976000000257e+05 4.795230000000000103e+00
5.368443976000000257e+05 4.846149999999999736e+00
5.368448976000000257e+05 1.360239999999999938e+01
5.368453976000000257e+05 2.614189999999999969e+01
5.368458976000000257e+05 1.524489999999999945e+01
5.368463976500000572e+05 1.042570000000000086e+01
5.368468976500000572e+05 1.158539999999999992e+01
5.368473976500000572e+05 9.470800000000000551e+00
5.368478976500000572e+05 9.471379999999999910e+00
5.368483976500000572e+05 7.982330000000000148e+00
5.368488976500000572e+05 6.787580000000000169e+00
5.368493976500000572e+05 6.455219999999999736e+00
5.368498976500000572e+05 7.635609999999999786e+00
5.368503976500000572e+05 1.004780000000000051e+01
5.368508976500000572e+05 1.063100000000000023e+01
5.368513976500000572e+05 8.979200000000000514e+00
5.368518976500000572e+05 1.139109999999999978e+01
5.368523976500000572e+05 1.297620000000000040e+01
5.368528976500000572e+05 1.542900000000000027e+01
5.368533976500000572e+05 1.251600000000000001e+01
5.368538976500000572e+05 1.299409999999999954e+01
5.368543976500000572e+05 1.324810000000000088e+01
5.368548976500000572e+05 1.671130000000000138e+01
5.368553976500000572e+05 8.786369999999999791e+00
5.368558976500000572e+05 6.770690000000000097e+00
5.368563976500000572e+05 8.448700000000000543e+00
5.368568976500000572e+05 8.201150000000000162e+00
5.368573976500000572e+05 7.628160000000000274e+00
5.368578976500000572e+05 8.519349999999999312e+00
5.368583976500000572e+05 7.396589999999999776e+00
5.368588976500000572e+05 6.747580000000000133e+00
5.368593976500000572e+05 7.547240000000000393e+00
5.368598976500000572e+05 1.395809999999999995e+01
5.368603976500000572e+05 9.580370000000000275e+00
5.368608976500000572e+05 6.015469999999999651e+00
5.368613976500000572e+05 5.552509999999999835e+00
5.368618976500000572e+05 5.952700000000000102e+00
5.368623976500000572e+05 5.784519999999999662e+00
5.368628976500000572e+05 5.695669999999999789e+00
5.368633976500000572e+05 3.082679999999999865e+00
5.368638976500000572e+05 3.132839999999999847e+00
5.368643976500000572e+05 4.684870000000000090e+00
5.368648976500000572e+05 5.252659999999999663e+00
5.368653976500000572e+05 2.587950000000000195e+00
5.368658976500000572e+05 2.751809999999999867e+00
5.368663976000000257e+05 2.674310000000000187e+00
5.368668976000000257e+05 1.246860000000000079e+00
5.368673976000000257e+05 2.470219999999999916e-01
5.368678976000000257e+05 6.586709999999999787e-02
5.368683976000000257e+05 -2.701569999999999805e-01
5.368688976000000257e+05 8.429349999999999898e-01
5.368693976000000257e+05 1.432650000000000035e-01
5.368698976000000257e+05 1.628940000000000055e+00
5.368703976000000257e+05 3.176979999999999915e+00
5.368708976000000257e+05 1.815530000000000088e+00
5.368713976000000257e+05 -8.532910000000000217e-01
5.368718976000000257e+05 -8.590639999999999388e-02
5.368723976000000257e+05 1.354059999999999986e-01
5.368728976000000257e+05 -1.601420000000000066e-01
5.368733976000000257e+05 -1.792159999999999864e-01
5.368738976000000257e+05 6.138339999999999907e-01
5.368743976000000257e+05 -5.352649999999999908e-01
5.368748976000000257e+05 -1.098780000000000090e+00
5.368753976000000257e+05 1.273309999999999942e+00
5.368758976000000257e+05 -8.697970000000000423e-01
5.368763976000000257e+05 -5.054560000000000303e-02
5.368768976000000257e+05 -8.952210000000000445e-01
5.368773976000000257e+05 -5.150860000000000438e-01
5.368778976000000257e+05 4.859200000000000186e-01
5.368783976000000257e+05 -8.941219999999999724e-01
5.368788976000000257e+05 -9.729299999999999615e-01
5.368793976000000257e+05 -3.413370000000000015e-01
5.368798976000000257e+05 4.195200000000000040e-01
5.368803976000000257e+05 -1.094670000000000032e+00
5.368808976000000257e+05 -4.029070000000000151e-01
5.368813976000000257e+05 5.424999999999999822e-01
5.368818976000000257e+05 5.450530000000000097e-01
5.368823976000000257e+05 7.625339999999999896e-02
5.368828976000000257e+05 -3.086369999999999947e-01
5.368833976000000257e+05 -6.481590000000000407e-01
5.368838976000000257e+05 -1.280880000000000019e+00
5.368843976000000257e+05 -9.178990000000000204e-01
5.368848976000000257e+05 -2.851650000000000018e-01
5.368853976000000257e+05 -3.676519999999999788e-01
5.368858976000000257e+05 -1.325299999999999923e+00
5.368863976000000257e+05 -7.781280000000000419e-01
5.368868976000000257e+05 -5.184549999999999992e-01
5.368873976000000257e+05 1.485579999999999901e+00
5.368878976000000257e+05 4.215260000000000118e-01
5.368883976000000257e+05 4.266179999999999972e-01
5.368888976000000257e+05 2.357059999999999989e-01
5.368893976000000257e+05 -9.682089999999999863e-01
5.368898976000000257e+05 6.472820000000000240e-01
5.368903976000000257e+05 -7.371440000000000214e-01
5.368908976000000257e+05 -3.688759999999999817e-01
5.368913976000000257e+05 -8.133299999999999974e-01
5.368918976000000257e+05 -3.614709999999999868e-01
5.368923976000000257e+05 2.478619999999999990e-01
5.368928976000000257e+05 -4.374210000000000043e-01
5.368933976000000257e+05 7.402619999999999756e-01
5.368938976000000257e+05 -4.677340000000000317e-03
5.368943976000000257e+05 6.568859999999999699e-01
5.368948976000000257e+05 -1.836339999999999917e-01
5.368953976000000257e+05 1.127849999999999964e-01
5.368958976000000257e+05 -1.328400000000000067e-02
5.368963976000000257e+05 -3.018529999999999824e-01
5.368968976000000257e+05 -3.049959999999999893e-01
5.368973976000000257e+05 4.898700000000000276e-01
5.368978976000000257e+05 4.856730000000000214e-01
5.368983976000000257e+05 -5.996279999999999666e-02
5.368988976000000257e+05 -4.542680000000000051e-01
5.368993976000000257e+05 8.781099999999999461e-01
5.368998976000000257e+05 -6.078540000000000054e-01
5.369003976000000257e+05 3.782490000000000019e-01
5.369008976000000257e+05 -6.327080000000000481e-01
5.369013976000000257e+05 -1.005649999999999933e+00
5.369018976000000257e+05 2.854410000000000003e-01
5.369023976000000257e+05 1.640190000000000037e+00
5.369028976000000257e+05 -4.330339999999999745e-01
5.369033976000000257e+05 1.146980000000000111e+00
5.369038976000000257e+05 8.982489999999999641e-01
5.369043976000000257e+05 1.412480000000000124e-01
5.369048976000000257e+05 1.685249999999999915e+00
5.369053976000000257e+05 1.181959999999999900e+00
5.369058976000000257e+05 9.204759999999999609e-01
5.369063976000000257e+05 -1.495879999999999987e-01
5.369068976000000257e+05 5.491150000000000198e-01
5.369073976000000257e+05 -2.665040000000000187e-01
5.369078976000000257e+05 1.643219999999999958e-01
5.369083976000000257e+05 1.751250000000000029e-01
5.369088976000000257e+05 -9.576120000000000465e-02
5.369093976000000257e+05 1.935669999999999891e-01
5.369098976000000257e+05 6.579720000000000013e-02
5.369103976000000257e+05 -6.827550000000000008e-01
5.369108976000000257e+05 -1.134479999999999933e+00
5.369113976000000257e+05 -3.604620000000000046e-01
5.369118976000000257e+05 4.196250000000000258e-01
5.369123976000000257e+05 4.182080000000000242e-01
5.369128976000000257e+05 1.515440000000000120e-01
5.369133976000000257e+05 -2.922390000000000265e-01
5.369138976000000257e+05 6.216010000000000112e-03
5.369143976000000257e+05 -1.489669999999999883e-01
5.369148976000000257e+05 -4.775249999999999773e-01
5.369153976000000257e+05 1.469019999999999992e+00
5.369158976000000257e+05 -4.601779999999999760e-01
5.369163976000000257e+05 -5.910640000000000338e-01
5.369168976000000257e+05 -1.942300000000000137e-01
5.369173976000000257e+05 -6.906250000000000444e-01
5.369178976000000257e+05 2.201710000000000056e-01
5.369183976000000257e+05 3.662329999999999752e-01
5.369188976000000257e+05 4.017649999999999832e-01
5.369193976000000257e+05 -6.187030000000000030e-01
5.369198976000000257e+05 1.022540000000000004e+00
5.369203976000000257e+05 -1.458229999999999915e+00
5.369208976000000257e+05 -1.265069999999999917e+00
5.369213976000000257e+05 -7.110039999999999694e-01
5.369218976000000257e+05 3.828020000000000034e-02
5.369223976000000257e+05 6.806980000000000253e-01
5.369228976000000257e+05 -6.720380000000000242e-01
5.369233976000000257e+05 1.398280000000000078e-01
5.369238976000000257e+05 -7.052150000000000363e-01
5.369243976000000257e+05 -4.658380000000000160e-02
5.369248976000000257e+05 2.823620000000000019e-01
5.369253976000000257e+05 -2.889740000000000086e-01
5.369258976000000257e+05 -5.004729999999999457e-01
5.369263976000000257e+05 2.669770000000000199e-01
5.369268976000000257e+05 6.116570000000000062e-01
5.369273976000000257e+05 -1.405309999999999893e-01
5.369278976000000257e+05 -1.140279999999999960e+00
5.369283976000000257e+05 -4.376220000000000110e-01
5.369288976000000257e+05 -3.726590000000000180e-01
5.369293976000000257e+05 -3.945319999999999938e-01
5.369298976000000257e+05 9.930489999999999595e-01
5.369303976000000257e+05 -1.112370000000000025e-01
5.369308976000000257e+05 -4.633829999999999893e-01
5.369313976000000257e+05 1.270129999999999870e-01
5.369318976000000257e+05 -8.012059999999999668e-03
5.369323976000000257e+05 1.290899999999999936e+00
5.369328976000000257e+05 -5.439880000000000271e-01
5.369333976000000257e+05 9.909690000000000165e-02
5.369338976000000257e+05 -4.667850000000000055e-01
5.369343976000000257e+05 6.499819999999999487e-01
5.369348976000000257e+05 3.635740000000000083e-01
5.369353976000000257e+05 3.947930000000000050e-01
5.369358976000000257e+05 -3.681070000000000175e-01
5.369363976000000257e+05 2.375529999999999864e-01
5.369368976000000257e+05 5.418920000000000403e-01
5.369373976000000257e+05 -9.659950000000000481e-02
5.369378976000000257e+05 -2.553579999999999739e-01
5.369383976000000257e+05 -5.459889999999999466e-01
5.369388976000000257e+05 6.268110000000000070e-01
5.369393976000000257e+05 -1.021060000000000079e+00
5.369398976000000257e+05 -8.777430000000000510e-01
5.369403976000000257e+05 -2.799530000000000074e-01
5.369408976000000257e+05 2.043369999999999909e-01
5.369413976000000257e+05 7.380379999999999718e-01
5.369418976000000257e+05 2.829110000000000236e-01
5.369423976000000257e+05 1.437689999999999912e+00
5.369428976000000257e+05 -1.154700000000000032e-01
5.369433976000000257e+05 1.098389999999999977e+00
5.369438976000000257e+05 -1.096119999999999983e+00
5.369443976000000257e+05 -7.605769999999999476e-01
5.369448976000000257e+05 -1.556119999999999948e+00
5.369453976000000257e+05 -6.118599999999999595e-01
5.369458976000000257e+05 1.085560000000000080e+00
5.369463976000000257e+05 1.210560000000000080e+00
5.369468976000000257e+05 3.384519999999999751e-01
5.369473976000000257e+05 1.229090000000000044e-01
5.369478976000000257e+05 -8.991519999999999513e-01
5.369483976000000257e+05 -3.631829999999999781e-01
5.369488976000000257e+05 1.904400000000000093e+00
5.369493976000000257e+05 8.941730000000000511e-02
5.369498976000000257e+05 3.558310000000000084e-01
5.369503976000000257e+05 -7.436919999999999642e-02
5.369508976000000257e+05 -2.393389999999999962e-01
5.369513976000000257e+05 -5.249329999999999830e-01
5.369518976000000257e+05 -2.485549999999999982e-01
5.369523976000000257e+05 -2.251519999999999910e-01
5.369528976000000257e+05 6.100529999999999564e-01
5.369533976000000257e+05 -3.963530000000000109e-01
5.369538976000000257e+05 9.455519999999999481e-01
5.369543976000000257e+05 -6.835449999999999582e-01
5.369548976000000257e+05 -7.116970000000000240e-01
5.369553976000000257e+05 -1.004890000000000061e+00
5.369558976000000257e+05 1.990230000000000055e-01
5.369563976000000257e+05 -1.383329999999999949e+00
5.369568976000000257e+05 2.786640000000000228e-01
5.369573976000000257e+05 5.412970000000000281e-01
5.369578976000000257e+05 -7.810799999999999965e-01
5.369583976000000257e+05 -7.410160000000000080e-01
5.369588976000000257e+05 -8.359429999999999916e-01
